Date,Price,Wind_onshore,Load,Price_CH,Price_DE_LU_15min,Price_AT_15min,Temp,Hum
11/28/2024 23:00,93.27,281,10508,112.81,109.9825,113.6,-2.631,87.09456
11/29/2024 0:00,75.41,331,10342,110.62,109.3975,109.2725,-2.7810001,88.40081
11/29/2024 1:00,73.93,423,10311,106.13,106.2,107.065,-2.681,89.748055
11/29/2024 2:00,74.99,581,10329,105.35,104.2825,101.0975,-2.581,92.830635
11/29/2024 3:00,59.91,798,10383,108.02,107.375,108.5575,-2.581,92.13946
11/29/2024 4:00,87.95,1030,10597,116.06,115.7,116.5025,-2.7310002,91.100624
11/29/2024 5:00,129.14,1285,11675,139.15,144.3275,143.765,-2.881,91.43237
11/29/2024 6:00,158.37,1535,12483,171.57,190.195,178.9675,-2.9810002,90.741394
11/29/2024 7:00,163.27,1741,12633,191.77,231.8875,194.8,-2.5310001,92.83351
11/29/2024 8:00,144.45,1908,12540,166.07,180.8225,176.6675,-1.9309999,91.15704
11/29/2024 9:00,126.87,1999,12475,153.15,168.54,164.3025,-1.1309999,84.05454
11/29/2024 10:00,118.43,2070,12374,146.43,156.2625,154.5425,-0.531,81.66058
11/29/2024 11:00,112.07,2119,12279,138.94,143.6975,142.6,-0.231,82.00584
11/29/2024 12:00,100.54,2184,12104,137.83,144.5225,143.3,0.169,81.453926
11/29/2024 13:00,101.34,2243,12064,140.48,155.2275,148.7975,1.069,85.249695
11/29/2024 14:00,108.23,2312,12085,155.94,168.37,167.58,1.419,85.91333
11/29/2024 15:00,119.28,2354,12179,165.79,195.0225,186.4925,1.969,86.59825
11/29/2024 16:00,112.57,2351,12343,164.46,177.4075,190.2475,2.569,87.28684
11/29/2024 17:00,72.95,2344,11991,161.31,166.2175,172.8675,2.919,88.58469
11/29/2024 18:00,47.77,2340,11519,146.66,145.9575,157.9375,3.169,90.206375
11/29/2024 19:00,44.99,2331,11115,131.21,133.56,141.1675,3.2189999,92.162964
11/29/2024 20:00,45.31,2333,10625,123.88,122.375,126.6025,3.2689998,93.156006
11/29/2024 21:00,37.68,2367,10296,116.8,114.9975,118.4025,3.319,94.82897
11/29/2024 22:00,35.05,2417,10001,113.18,106.3,109.91,3.369,95.84546
11/29/2024 23:00,32.04,2510,9586,111.95,105.0975,106.3975,3.419,96.52848
11/30/2024 0:00,31.81,2536,9464,109.84,98.2725,98.8125,3.369,96.86951
11/30/2024 1:00,31.73,2546,9367,106.04,94.015,96.85,4.019,98.60511
11/30/2024 2:00,29.96,2576,9343,105.3,91.8975,95.055,4.519,98.26605
11/30/2024 3:00,28.72,2621,9304,105.99,88.25,96.0025,5.119,97.59152
11/30/2024 4:00,25.91,2686,9161,109.03,89.4025,102,5.3190002,97.25603
11/30/2024 5:00,24.11,2768,9449,113.19,91.4,112.1,5.4690003,96.58458
11/30/2024 6:00,25.51,2828,9794,116.75,103.0425,118.57,5.169,96.91409
11/30/2024 7:00,26.79,2880,10071,124.32,116.175,121.88,5.119,97.59152
11/30/2024 8:00,27.25,2934,10332,115.25,103.1025,118.3125,5.119,95.90272
11/30/2024 9:00,26.1,2988,10636,109.88,95.8075,107.015,4.869,94.22851
11/30/2024 10:00,25.52,3008,10724,106.27,92.86,105.2475,5.2190003,89.09692
11/30/2024 11:00,24.61,3016,10710,105.55,92.2975,106.195,5.369,81.57151
11/30/2024 12:00,24.72,3025,10657,105.78,94.0975,108.1,5.419,76.23445
11/30/2024 13:00,25.67,3038,10696,110.5,102.44,113.0125,5.419,77.33295
11/30/2024 14:00,25.81,3033,10892,125.59,119.6025,132.4975,4.669,78.89339
11/30/2024 15:00,27.36,3025,11215,130.49,129.8675,145.5025,4.2190003,78.54147
11/30/2024 16:00,34.72,3003,11335,138.01,139.8125,149.97,4.519,72.85285
11/30/2024 17:00,25.8,2986,11120,143.02,143,144.135,4.519,70.25476
11/30/2024 18:00,23.8,2962,10888,133.68,134,140.255,4.0690002,71.9778
11/30/2024 19:00,23.16,2945,10513,126.02,115.9,127.5125,3.819,73.252556
11/30/2024 20:00,21.94,2921,10185,118.67,110.9,111.9975,3.569,75.097305
11/30/2024 21:00,21.26,2890,9915,113.62,112.675,113.2925,3.7189999,76.49984
11/30/2024 22:00,20.66,2850,9643,110.41,103.91,107.6425,4.119,77.40102
11/30/2024 23:00,19.28,2704,9597,103.67,100.35,107.075,4.4690003,77.73679
12/1/2024 0:00,18.95,2631,9417,100.44,94.8875,104.6225,4.5690002,80.01804
12/1/2024 1:00,19.01,2568,9337,96.29,91.7,102.6975,4.9690003,84.46995
12/1/2024 2:00,19.07,2513,9365,95.07,88.895,100.3025,5.3190002,86.62782
12/1/2024 3:00,19.29,2461,9381,92.18,87.44,98.25,5.7190003,88.204765
12/1/2024 4:00,19.68,2399,9346,93.37,90.0025,98.0025,6.2190003,89.179596
12/1/2024 5:00,19.68,2328,9596,89.25,88.2025,105,6.519,89.82787
12/1/2024 6:00,20.27,2286,9601,93.2,96.5,116.9875,6.619,90.77765
12/1/2024 7:00,20.06,2264,9979,99.81,102.2925,118.6925,6.8190002,90.16367
12/1/2024 8:00,20.14,2263,10177,95.22,92.9275,116.1225,6.769,90.473595
12/1/2024 9:00,20.1,2263,10493,92.77,87.9075,111.175,6.9690003,90.17491
12/1/2024 10:00,19.93,2271,10609,90.73,85.0025,109.3025,7.2190003,89.57114
12/1/2024 11:00,19.61,2285,10659,91.53,86.295,105.505,7.269,89.26542
12/1/2024 12:00,19.28,2294,10650,91.48,91.85,106.4425,7.4690003,88.35958
12/1/2024 13:00,18.94,2311,10718,95.34,95.8875,113.785,7.669,89.29785
12/1/2024 14:00,18.86,2339,10966,109.79,111.1475,128.9275,6.9690003,92.06867
12/1/2024 15:00,25.27,2385,11128,128.1,113.1225,142.3275,6.519,93.3274
12/1/2024 16:00,24.89,2436,11233,130.69,119.1075,144.7775,6.919,89.85879
12/1/2024 17:00,18.26,2479,11093,128.1,121.375,145.9325,7.0690002,88.631744
12/1/2024 18:00,17.61,2501,10958,124.23,111.5125,142.28,7.0690002,87.712715
12/1/2024 19:00,17.43,2520,10627,125.45,100.9975,121.3625,6.9690003,88.009094
12/1/2024 20:00,16.94,2559,10345,124.01,92.695,112,6.669,88.28918
12/1/2024 21:00,16.65,2588,9971,118.5,89.8025,108.5,6.269,87.63854
12/1/2024 22:00,15.34,2590,9666,115.15,76.075,98.04,5.5690002,86.9587
12/1/2024 23:00,-0.15,2278,9218,108.06,84.1725,91.1925,3.919,86.485954
12/2/2024 0:00,-0.23,2277,9147,100.51,78.2725,92.0075,3.2189999,87.34968
12/2/2024 1:00,-0.55,2266,9113,99.01,73.9975,85.2075,3.4689999,86.750175
12/2/2024 2:00,-0.79,2239,9165,100.91,69.405,79.075,3.619,86.45527
12/2/2024 3:00,-0.19,2203,9248,96.96,73.795,85.84,3.4689999,85.5149
12/2/2024 4:00,0,2303,9521,107.14,80.3075,96.2,3.669,84.01662
12/2/2024 5:00,21.69,2415,10536,126.86,97.5625,116.2175,3.919,88.98804
12/2/2024 6:00,23.77,2345,11410,142.67,112.4125,132.1475,4.0690002,89.00068
12/2/2024 7:00,25.02,2256,11587,145.3,128.025,131.865,3.919,87.41684
12/2/2024 8:00,25.44,2205,11591,138.6,120.505,129.3625,4.169,83.77594
12/2/2024 9:00,27.17,2135,11691,135.77,111.555,117.2775,4.119,83.76991
12/2/2024 10:00,27.02,2046,11736,133.76,110.8775,115.8725,4.2190003,82.00173
12/2/2024 11:00,27.24,1926,11763,130.41,111.0025,115.78,4.7190003,79.46858
12/2/2024 12:00,27.11,1802,11713,132.18,113.975,118.4,5.0690002,80.952065
12/2/2024 13:00,27.1,1719,11707,136.09,116.3025,125.2,4.519,87.47399
12/2/2024 14:00,27.43,1669,11801,144.94,129.3275,138.9975,4.869,88.753685
12/2/2024 15:00,27.58,1663,11898,144.57,128.9275,150.5725,5.169,89.72249
12/2/2024 16:00,36.08,1735,11893,148.95,136.9275,150.6825,5.419,90.6924
12/2/2024 17:00,39.21,1789,11698,148.58,137.045,152.3,5.769,90.71738
12/2/2024 18:00,40.4,1865,11447,145.3,128.26,146.625,6.019,91.37082
12/2/2024 19:00,38.43,1945,11120,138.59,118.5575,127.135,6.2190003,92.02272
12/2/2024 20:00,39.21,1991,10799,128.14,109.8975,121.015,6.269,93.314445
12/2/2024 21:00,34,2064,10352,117.51,105.075,113.0925,5.8190002,97.60489
12/2/2024 22:00,25.94,2105,9938,100.27,94.52,100.5975,5.769,97.9431
12/2/2024 23:00,24.5,2277,9544,116.13,100.8375,102.02,5.769,97.603935
12/3/2024 0:00,24.48,2275,9446,116.6,93.43,100.5,5.669,98.62344
12/3/2024 1:00,8.87,2231,9455,116.61,91.65,99.93,2.019,98.93512
12/3/2024 2:00,8.21,2311,9642,114.01,89.605,98.1,1.419,97.51892
12/3/2024 3:00,18.92,2431,9771,114.8,96.76,102.995,1.319,98.92904
12/3/2024 4:00,48.36,2480,10141,118.81,104.4825,113.44,1.069,99.64114
12/3/2024 5:00,60.78,2473,11167,136.79,117.89,147.5,1.119,96.11644
12/3/2024 6:00,140.23,2431,12018,146.58,139.005,166.97,0.819,93.70023
12/3/2024 7:00,152.41,2340,12233,151.43,149.1375,183.3,0.669,94.71877
12/3/2024 8:00,141.68,2214,12310,147.52,148.6975,176.2,0.719,88.38953
12/3/2024 9:00,123.24,2057,12335,144.29,144.465,167.2225,0.76900005,87.42977
12/3/2024 10:00,103.52,1900,12354,139.67,140.155,165.94,0.76900005,84.59276
12/3/2024 11:00,93.92,1776,12329,135.99,139.39,164.92,0.219,79.37276
12/3/2024 12:00,99.85,1675,12371,138.97,140.6,164.945,-0.231,78.12922
12/3/2024 13:00,90.69,1618,12470,146.5,151.855,174.86,-0.781,84.72488
12/3/2024 14:00,83.56,1580,12822,154.93,157.825,192.9125,-1.681,87.189514
12/3/2024 15:00,94.14,1506,13064,194.88,187.2025,214.515,-2.431,87.77142
12/3/2024 16:00,178.43,1409,13154,216.07,209.2925,221.35,-3.0310001,86.72609
12/3/2024 17:00,169.68,1299,12939,193.09,185.015,209.08,-3.4810002,84.72717
12/3/2024 18:00,159.32,1182,12840,166.59,167.205,193.3,-3.831,84.04226
12/3/2024 19:00,139.73,1087,12641,149.76,151.9975,169.3975,-3.7810001,83.40937
12/3/2024 20:00,119.31,1004,12158,141.84,142.4025,150.79,-3.8810003,83.39665
12/3/2024 21:00,84.97,941,11689,136.99,135.63,146.335,-3.8810003,83.71585
12/3/2024 22:00,48.05,893,11308,130,127.52,133.7975,-3.931,84.351456
12/3/2024 23:00,38.1,786,10757,128.99,121.1025,120.8725,-3.8810003,85.65392
12/4/2024 0:00,40.13,757,10671,126.86,117.72,117.555,-3.831,86.643036
12/4/2024 1:00,42.86,741,10674,124.08,116.32,114.605,-5.331,89.18705
12/4/2024 2:00,47.98,748,10689,120.7,115.9525,113.6025,-5.6809998,91.23772
12/4/2024 3:00,57.6,772,10725,122.61,117.4,118.92,-5.4309998,89.52164
12/4/2024 4:00,69.91,812,11199,130.04,128.1375,126.5375,-5.631,89.5049
12/4/2024 5:00,140.76,846,12211,147.75,150.455,159.9275,-6.2809997,91.19515
12/4/2024 6:00,208.89,846,13157,197.09,192.38,215.3,-6.581,92.23772
12/4/2024 7:00,271.21,823,13313,231.59,223.4475,243.86,-5.981,91.568275
12/4/2024 8:00,246.7,790,13344,234.2,220.2525,232.8975,-5.1809998,91.27295
12/4/2024 9:00,214.85,742,13282,194.97,194.7,204.375,-4.581,92.362564
12/4/2024 10:00,201.4,638,13201,185.99,187.72,193.98,-4.0309997,94.15856
12/4/2024 11:00,184.38,544,13043,180.62,184.225,192.6775,-3.7310002,95.9605
12/4/2024 12:00,190.19,529,12948,186.88,186.8325,190.6775,-3.7310002,97.41232
12/4/2024 13:00,196.52,579,13029,225.35,211.57,213.7,-2.9810002,94.20812
12/4/2024 14:00,212.5,656,13277,251.44,241.2625,226.3,-2.5310001,92.14259
12/4/2024 15:00,214.24,739,13464,239.92,305.3275,280.925,-1.6309999,89.16653
12/4/2024 16:00,200.01,792,13523,259.21,353.8275,323.6875,-1.431,86.56659
12/4/2024 17:00,174.55,825,13382,215.35,267.7,253.0625,-2.331,84.54277
12/4/2024 18:00,115.02,845,13077,199.85,214.67,220.9025,-2.331,81.71961
12/4/2024 19:00,115.44,849,12801,167.57,167.5575,166.9075,-1.1309999,78.86951
12/4/2024 20:00,114.61,848,12295,143.78,151.5,143.8925,-0.63100004,79.83815
12/4/2024 21:00,80.77,845,11844,135.24,141.15,138.195,-1.6309999,83.05408
12/4/2024 22:00,53.61,839,11396,126.95,126.235,124.1,-1.681,84.303055
12/4/2024 23:00,50.35,937,10986,115.2,113.395,114.6275,-1.731,85.24997
12/5/2024 0:00,39.74,916,10838,110.89,108.7225,109.47,-1.1309999,85.95557
12/5/2024 1:00,30.57,880,10781,108.72,102.34,104.0425,-2.5310001,79.55167
12/5/2024 2:00,29.35,857,10765,107.62,97.86,101.9725,-2.4810002,82.63146
12/5/2024 3:00,30.39,874,10875,107.55,98.575,103.76,-2.7810001,87.07947
12/5/2024 4:00,50.24,905,11371,114.89,103.8,115.9025,-2.581,86.77247
12/5/2024 5:00,81.1,941,12304,131.53,132.055,140.7025,-1.781,85.24431
12/5/2024 6:00,114.53,986,13357,142.13,145.105,163.265,-0.081,82.33088
12/5/2024 7:00,132.3,1015,13467,146.56,145.3275,176.1375,0.319,82.994835
12/5/2024 8:00,103.51,1038,13428,149.18,134.26,161,0.569,87.4104
12/5/2024 9:00,95.15,1036,13447,144.32,121.77,157.44,0.819,92.34904
12/5/2024 10:00,82.95,995,13332,140.29,114.575,148.915,0.969,94.73142
12/5/2024 11:00,77.98,958,13236,133.92,108.4,145.285,1.119,94.73773
12/5/2024 12:00,73.11,982,13179,135.3,110.7975,141.08,1.019,96.46103
12/5/2024 13:00,64.87,1096,13186,139.91,112.8075,147.1725,-0.13100001,99.27636
12/5/2024 14:00,63.91,1250,13428,136.57,114.1025,168.5,0.069,98.55972
12/5/2024 15:00,62.56,1434,13526,136.41,108.545,164.985,0.469,96.79565
12/5/2024 16:00,62.28,1588,13582,136.01,113.01,176.075,0.719,96.10392
12/5/2024 17:00,52.83,1727,13313,143.09,107.815,168.7225,0.819,95.7599
12/5/2024 18:00,37.9,1853,13095,138.52,97.435,158.3875,1.019,95.07681
12/5/2024 19:00,25.34,1976,12543,143.09,84.4475,144.5675,0.569,95.05904
12/5/2024 20:00,25.46,2100,11978,135.29,78.055,133.5025,0.419,94.7082
12/5/2024 21:00,30.8,2168,11552,130.07,66.0325,121.8975,0.018999994,95.38429
12/5/2024 22:00,22.55,2216,11086,121.76,48.7625,109.355,-0.081,93.65491
12/5/2024 23:00,10.43,2098,10593,116.3,19.3125,92.8925,-0.781,90.56657
12/6/2024 0:00,4.93,2070,10387,111.95,9.5025,86.24,0.569,86.77186
12/6/2024 1:00,4.15,2072,10315,110.04,6.77,81.825,0.469,89.67023
12/6/2024 2:00,3.11,2042,10280,109.53,2.8025,72.1375,2.2689998,93.772255
12/6/2024 3:00,3.69,1976,10334,110.26,7.8275,82.4875,1.669,92.734146
12/6/2024 4:00,10,1895,10712,116.31,22.0075,97.2925,1.969,90.44075
12/6/2024 5:00,23.9,1860,11698,130.01,55.5,130.9675,2.119,92.759865
12/6/2024 6:00,33.93,1750,12659,138.4,92.96,146.9975,2.069,91.102585
12/6/2024 7:00,50.92,1624,12820,141.99,109.4575,151.3225,2.2189999,90.78564
12/6/2024 8:00,46.92,1501,12823,136.97,105.25,147.475,2.169,90.78204
12/6/2024 9:00,48.64,1360,12816,133.95,102.7525,145.8,2.369,89.82162
12/6/2024 10:00,47.3,1228,12747,131.02,97.165,139.0975,2.869,87.002304
12/6/2024 11:00,50.72,1087,12647,120.1,93.86,125.4375,3.169,86.40905
12/6/2024 12:00,47.35,975,12525,131.02,98,139.2025,2.869,87.94609
12/6/2024 13:00,52.28,916,12455,135.1,104.1225,145.9,2.419,90.79997
12/6/2024 14:00,65.94,883,12572,136.29,115.725,155.3175,2.169,90.130196
12/6/2024 15:00,72.49,885,12650,135.09,126.9475,158.0025,1.969,91.09564
12/6/2024 16:00,78.99,854,12704,139.44,143.475,162.31,2.369,91.45143
12/6/2024 17:00,72.69,846,12373,144.52,147.33,155.9575,2.2689998,90.137856
12/6/2024 18:00,53,815,11959,139.81,139.8525,150.035,2.4689999,87.27714
12/6/2024 19:00,48.73,784,11637,135.1,135.6975,140.195,2.319,87.57837
12/6/2024 20:00,45.57,761,11292,127.84,123.6025,128.66,1.719,91.40787
12/6/2024 21:00,42.54,741,10875,130.52,118.6025,119.4,1.6190001,91.73207
12/6/2024 22:00,30.82,713,10617,120.03,103.4125,104.0625,1.169,92.035934
12/6/2024 23:00,30.72,837,10123,119.71,96.7975,102.34,1.419,88.452156
12/7/2024 0:00,29.04,832,9961,116.73,88.285,96.38,1.469,84.67411
12/7/2024 1:00,27.55,851,9854,114.8,79.9375,95.5025,0.469,90.32819
12/7/2024 2:00,26.53,895,9708,114.11,72.425,88.9525,0.76900005,89.042076
12/7/2024 3:00,25.8,959,9747,113.7,65.9,93.5025,1.269,84.03382
12/7/2024 4:00,25.5,1041,9747,113.82,56.8625,98.2975,1.469,82.53454
12/7/2024 5:00,25.18,1124,9949,114.8,50.685,100.5,1.419,83.7451
12/7/2024 6:00,27.89,1214,10479,118.06,51.8375,107.7975,1.269,84.961
12/7/2024 7:00,34.91,1305,10786,119.88,61,115.8,1.019,88.09455
12/7/2024 8:00,42.72,1370,11150,122.37,73.3225,115.0275,0.86899996,89.70237
12/7/2024 9:00,50.4,1424,11324,120.02,76.1325,108.4025,0.969,88.08996
12/7/2024 10:00,52.64,1444,11541,119.83,74.3375,111.9275,1.119,86.195564
12/7/2024 11:00,56.2,1453,11609,118.77,75.2025,110.945,1.169,85.57319
12/7/2024 12:00,56.51,1483,11537,119.78,75.455,107.15,1.269,85.89724
12/7/2024 13:00,58.74,1540,11581,120.05,73.5,110,1.419,81.326675
12/7/2024 14:00,60.48,1610,11818,124.99,75.4425,110.3025,1.219,83.72064
12/7/2024 15:00,62.41,1685,11952,125.01,79.7,118.05,1.269,84.961
12/7/2024 16:00,64.52,1751,12016,126.1,91.915,126.0975,1.3690001,84.66254
12/7/2024 17:00,63.59,1792,11857,124.99,95.5025,122.425,1.519,84.989426
12/7/2024 18:00,63.11,1802,11617,123.77,88.6675,119.8,1.6190001,86.56243
12/7/2024 19:00,57.78,1774,11196,119.77,84.91,109.8025,1.719,89.44581
12/7/2024 20:00,51.4,1732,10902,117.38,79.9025,102.53,1.8690001,91.417946
12/7/2024 21:00,51.59,1708,10507,118.85,78.95,101,1.919,89.78605
12/7/2024 22:00,40.98,1693,10265,113.4,70.6625,91.185,1.769,88.80444
12/7/2024 23:00,39.44,1592,9826,117.18,64.555,82.765,1.669,87.83469
12/8/2024 0:00,36.16,1555,9643,115,48.97,68.8925,1.569,87.82533
12/8/2024 1:00,34.86,1492,9532,103.09,46.9425,63.8725,1.319,91.05026
12/8/2024 2:00,34.41,1419,9494,93.07,49.135,57.665,1.219,91.70606
12/8/2024 3:00,33.59,1327,9496,91.86,60.6,70.8075,1.219,91.37413
12/8/2024 4:00,34.21,1238,9572,103.41,67.2375,82.17,1.219,91.37413
12/8/2024 5:00,36.36,1157,9777,115.61,70,82.365,1.119,92.36713
12/8/2024 6:00,43.02,1093,10278,116.06,77.8675,93.78,1.219,92.03907
12/8/2024 7:00,44.66,1047,10603,120.06,89.3875,107.46,1.169,92.705414
12/8/2024 8:00,53.36,999,10759,120.3,101.105,110.5925,1.069,94.05261
12/8/2024 9:00,58.58,944,11233,120.54,102.8825,113.9025,1.119,94.395805
12/8/2024 10:00,58.83,886,11403,119.22,103.95,110.755,1.269,93.72272
12/8/2024 11:00,62.7,835,11510,117.31,101.295,108.06,1.3690001,93.72769
12/8/2024 12:00,65.76,815,11502,118.08,99.94,107,1.419,94.75032
12/8/2024 13:00,76.31,851,11605,121.09,103.3625,117,1.269,96.816284
12/8/2024 14:00,80.21,940,11841,124.69,102.8675,129.19,1.069,97.16096
12/8/2024 15:00,86.35,1089,11978,133.61,107.785,134.43,0.969,96.80857
12/8/2024 16:00,85.77,1237,12113,137.06,111.89,140.46,0.719,97.15291
12/8/2024 17:00,80.21,1404,11964,133.9,111.765,139.665,0.76900005,96.80341
12/8/2024 18:00,70.33,1548,11758,132.99,101.525,132.595,0.61899996,97.856125
12/8/2024 19:00,60.18,1689,11510,123,90.325,125.3675,0.469,98.2084
12/8/2024 20:00,55.96,1800,11257,120.46,84.675,115.65,0.018999994,99.27725
12/8/2024 21:00,44.08,1922,10895,120.6,78.2725,107.66,-0.43100002,99.27458
12/8/2024 22:00,30.25,2020,10472,117.2,71.025,96.6575,-0.781,97.47419
12/8/2024 23:00,19.26,2030,10384,114.56,45.33,92.3975,-1.231,94.986984
12/9/2024 0:00,5.31,2049,10241,106.83,41.305,90.6975,-1.9309999,92.523476
12/9/2024 1:00,5.68,2089,10243,102.3,34.48,88.2975,-1.281,93.59371
12/9/2024 2:00,7,2109,10245,102.14,33.8075,48.99,-0.73099995,93.621864
12/9/2024 3:00,9.75,2115,10359,101.09,33.8825,68.5125,-0.531,94.32137
12/9/2024 4:00,38.19,2139,10718,119.03,45.4,93.6375,-0.531,94.667725
12/9/2024 5:00,52.63,2080,11650,130.54,77.5775,119.2225,-0.381,95.0212
12/9/2024 6:00,75.61,1956,12589,139.1,105.52,135.8775,-0.181,95.72563
12/9/2024 7:00,83.87,1809,12790,142.69,115.4,151.2975,0.419,95.0531
12/9/2024 8:00,67.98,1595,12828,140.04,115.4875,150.9575,0.719,95.06497
12/9/2024 9:00,68.33,1337,12848,138.8,115,147.7625,1.069,94.05261
12/9/2024 10:00,69.7,1079,12841,138.81,109.8025,144.4725,1.3690001,92.716934
12/9/2024 11:00,71.23,860,12810,137.92,108.3925,143.02,1.269,93.38446
12/9/2024 12:00,80.84,735,12803,137.98,109.0025,143.8825,1.319,92.379166
12/9/2024 13:00,95.41,668,12873,138.81,107.8125,143.1925,1.3690001,94.06679
12/9/2024 14:00,116.13,651,13048,151.22,113.9,146.595,0.919,94.729324
12/9/2024 15:00,118.75,625,13134,157.08,118.8,149.5675,0.669,94.37565
12/9/2024 16:00,119.37,599,13194,155.01,126.64,155.935,0.519,94.02649
12/9/2024 17:00,116.15,589,13025,145.04,129.295,155.91,0.018999994,94.691216
12/9/2024 18:00,110.02,596,12779,146.06,119.645,145.8125,-0.281,94.67842
12/9/2024 19:00,100.95,597,12590,139.29,109.0025,146.6175,-0.781,94.65698
12/9/2024 20:00,89.07,598,12158,134.51,99.3,124.995,-1.1309999,94.64192
12/9/2024 21:00,43.51,609,11803,131.04,93.1925,116.4475,-1.431,94.62895
12/9/2024 22:00,38.71,620,11405,128.19,87.1925,102.2675,-1.8809999,94.6094
12/9/2024 23:00,36.2,648,10779,121.64,92.8975,102.095,-2.2310002,93.893326
12/10/2024 0:00,34.31,674,10728,115.22,85.6075,102.1025,-2.4810002,92.490486
12/10/2024 1:00,33.3,692,10731,119.72,82.63,100.025,-2.4810002,93.18343
12/10/2024 2:00,33.37,709,10770,119.77,84.3375,97.0475,-2.431,91.80539
12/10/2024 3:00,34.57,728,10888,117.23,87.06,103.1,-2.5310001,91.11477
12/10/2024 4:00,40.85,749,11144,126.91,98.14,116.2325,-2.631,88.7472
12/10/2024 5:00,55.2,776,12192,138.45,116.82,139.4025,-2.7810001,86.4254
12/10/2024 6:00,69.03,803,12963,168,145.6,159.9975,-2.881,85.11887
12/10/2024 7:00,86.54,839,13119,176.97,154.815,178.4875,-3.0310001,83.82164
12/10/2024 8:00,92.87,877,13084,161.99,154.33,173.5625,-3.081,82.238976
12/10/2024 9:00,93.86,905,13033,161.97,154.475,167.3,-2.4810002,78.06161
12/10/2024 10:00,94.76,913,12909,157.4,155.9,164.1,-1.9810001,75.23104
12/10/2024 11:00,90.73,912,12839,157.25,155.1525,160.1,-1.3809999,69.29107
12/10/2024 12:00,95.64,927,12778,162.08,161.27,166.6325,-0.8809999,68.60898
12/10/2024 13:00,95.74,992,12825,172.25,166.3,169.51,-0.63100004,76.327156
12/10/2024 14:00,100.32,1077,13094,179.84,174.665,183.6025,-0.98099995,78.008804
12/10/2024 15:00,100.76,1149,13211,187.43,183.9975,191.4,-1.1309999,77.6916
12/10/2024 16:00,201.54,1187,13282,198.7,202.33,200,-1.3809999,77.94419
12/10/2024 17:00,181.97,1195,13110,184.55,189.51,195.815,-1.831,79.05831
12/10/2024 18:00,168.43,1166,12849,176.71,180.3925,183.8,-2.2810001,80.80456
12/10/2024 19:00,138.25,1115,12603,159.41,164.665,163.9825,-2.681,82.292755
12/10/2024 20:00,55.52,1087,12012,145.03,154.1975,151.2775,-2.931,83.51693
12/10/2024 21:00,42.18,1053,11649,138.26,142.05,141.4425,-2.9810002,82.87942
12/10/2024 22:00,36.97,997,11176,131.16,132.185,133.8975,-3.0310001,82.55878
12/10/2024 23:00,36.13,1073,10946,122.86,124.255,125.525,-2.681,81.9815
12/11/2024 0:00,32.38,1021,10759,119.28,123.9,121.66,-2.2810001,82.34632
12/11/2024 1:00,30.97,941,10641,116,124.925,119.1225,-2.381,87.119644
12/11/2024 2:00,30.77,848,10611,114,123.2,125.8175,-2.131,83.93258
12/11/2024 3:00,30.71,767,10688,119.14,122.37,128.6625,-2.0310001,81.14627
12/11/2024 4:00,34.18,696,11067,126.96,132.245,138.715,-1.831,79.95918
12/11/2024 5:00,92.91,656,12066,161.72,185.6,176.1425,-1.531,80.003876
12/11/2024 6:00,223.69,681,12994,229.94,295.455,257.87,-1.231,80.65169
12/11/2024 7:00,365.6,743,13239,278.16,365.39,323.775,-1.031,81.28702
12/11/2024 8:00,374.45,817,13262,236.44,329.32,304,-0.381,79.28142
12/11/2024 9:00,347.38,853,13293,303.95,278.4525,258.9975,0.319,76.77479
12/11/2024 10:00,327.39,850,13255,242.45,280.7275,270.0275,0.969,73.25802
12/11/2024 11:00,319.44,837,13210,240.4,252.005,235.13,1.119,71.39921
12/11/2024 12:00,303.95,855,13132,256.89,270.5,260.0075,0.969,71.369354
12/11/2024 13:00,369.29,919,13169,245.05,271.9975,260.4775,0.419,75.09324
12/11/2024 14:00,377.95,990,13406,225.76,294.365,276.2125,-0.281,77.2498
12/11/2024 15:00,434.32,1048,13566,241.34,343.3875,304.4075,-0.531,77.20838
12/11/2024 16:00,441.63,1061,13658,258.68,418.575,349.4175,-0.63100004,76.90261
12/11/2024 17:00,146.87,1023,13456,279.28,352.24,339.185,-0.8809999,77.73237
12/11/2024 18:00,131.43,963,13183,246.35,252.55,253.595,-1.231,80.04842
12/11/2024 19:00,86.36,886,12874,199.41,229.115,196.65,-1.581,82.439476
12/11/2024 20:00,72.48,785,12446,173.98,204.8425,169.735,-2.0310001,84.89657
12/11/2024 21:00,66.82,692,11957,145.57,157.56,154.5475,-2.431,86.462204
12/11/2024 22:00,61.18,627,11493,132.83,143.0175,141.9575,-2.7310002,87.0845
12/11/2024 23:00,56.24,658,11237,120.79,132.6275,134.8475,-2.9810002,87.388466
12/12/2024 0:00,51.88,631,11051,114.93,129.53,129.4775,-3.2810001,88.02195
12/12/2024 1:00,50.02,618,10945,111.59,126.9275,127.03,-4.231,86.932274
12/12/2024 2:00,48.72,650,10925,110.54,121.4725,129.9925,-4.7809997,87.54392
12/12/2024 3:00,50.49,732,11007,115.33,127.205,128.5825,-4.981,87.18915
12/12/2024 4:00,52.03,837,11398,125.62,131.55,139.31,-5.081,87.514435
12/12/2024 5:00,77.09,921,12438,165.6,210.905,175.0025,-5.081,87.850945
12/12/2024 6:00,268.35,982,13347,191.06,393.6575,359.6175,-5.081,87.514435
