Date,Price,Load,Solar,Wind,Price_CH,Price_DE_LU_15min,Price_AT_15min,Temp,Hum
12/17/2024 18:00,108.85,11305.75,0,2259,129.63,129.2725,148.3,7.3515,88.65595
12/17/2024 19:00,100.13,10680,0,2523,130.81,118.1875,133.5975,7.0015,88.31851
12/17/2024 20:00,96.5,10095.5,0,2691,122.17,106.3,126.1525,6.5015,87.3545
12/17/2024 21:00,92.75,9854.75,0,2780,117,100.5775,119.495,5.9515,86.6912
12/17/2024 22:00,72.13,9541,0,2842,105.1,86.395,106.905,6.5015,82.88113
12/17/2024 23:00,68.54,9018.25,0,3271,108.76,68.32,108.715,6.4515,82.87485
12/18/2024 0:00,52.32,8674,0,3415,106.16,61.4775,104.38,6.5515,82.30672
12/18/2024 1:00,43.83,8366.25,0,3523,100.67,53.1125,101.6925,6.8515,84.98182
12/18/2024 2:00,38.32,8284.75,0,3640,100.47,42.3125,110.655,6.9014997,84.10069
12/18/2024 3:00,24.75,8403.25,0,3771,100.09,38.8425,102.5,7.4014997,81.5565
12/18/2024 4:00,31.65,8835.5,0,3902,112.26,40.575,113.115,8.2515,75.90197
12/18/2024 5:00,47.03,9945.75,0,3995,123.16,55.695,135.97,9.0015,73.936005
12/18/2024 6:00,60.16,10934.75,0,4054,122.53,81.7125,168.1225,9.4015,75.56753
12/18/2024 7:00,77.9,11485.5,4,4104,123.88,91.9975,154.2325,9.6015,75.07867
12/18/2024 8:00,76.69,11594,142,4144,121.89,84.48,137.8775,10.1015,72.3544
12/18/2024 9:00,68.62,11623.75,410,4189,122.75,74.065,126.1,10.6515,74.228615
12/18/2024 10:00,67.12,11653,559,4219,120.4,66.1525,120.1525,11.3015,75.62671
12/18/2024 11:00,68.32,11500,533,4229,118.91,56.2325,118.225,11.7515,77.26454
12/18/2024 12:00,68,11453.25,413,4204,120.92,50.4775,123.0425,12.4015,78.951515
12/18/2024 13:00,68.94,11338.25,273,4119,125.36,44.27,133.0975,12.0015,83.270676
12/18/2024 14:00,67.18,11348.5,117,3978,129.96,54.495,148.6925,12.5015,82.49644
12/18/2024 15:00,65.05,11516.5,12,3834,127,62.0025,147.9525,12.4015,84.160805
12/18/2024 16:00,77.16,11931.5,0,3683,136.87,66.77,154.4,12.3015,85.857346
12/18/2024 17:00,78.16,11918.75,0,3538,149.08,64.755,140.4975,12.3015,86.43342
12/18/2024 18:00,76.43,11488.5,0,3462,138.64,60.9325,140.2525,12.3515,86.7276
12/18/2024 19:00,71.04,10814.75,0,3556,131.87,50.865,127.0725,12.3515,85.57583
12/18/2024 20:00,59.2,10103.5,0,3771,121.95,43.1525,121.72,11.9015,88.147224
12/18/2024 21:00,47.93,9888.25,0,3927,120.1,38.7525,112.1025,12.0015,87.56841
12/18/2024 22:00,26.91,9655.5,0,4089,111.16,33.6025,106.5575,12.4515,85.5863
12/18/2024 23:00,15.74,9046.5,0,4322,101.9,11.08,86.6775,12.6515,90.2871
12/19/2024 0:00,16.4,8545,0,4341,97.7,5.0525,82.83,13.5515,86.55651
12/19/2024 1:00,6.92,8282.5,0,4327,96.49,2.2925,83.7375,13.1015,86.51239
12/19/2024 2:00,2.88,8098.25,0,4306,96.21,1.54,90.35,13.2015,83.97171
12/19/2024 3:00,1.19,8180,0,4268,96.93,1.355,87.075,13.0015,83.94866
12/19/2024 4:00,1.76,8694.5,0,4213,104.47,1.885,99.44,12.7015,85.32729
12/19/2024 5:00,8.5,9791.75,0,4154,119.04,9.2675,114.03,12.2015,87.00337
12/19/2024 6:00,58.66,10846.25,0,4104,132.11,43.9575,137.98,11.8015,86.96517
12/19/2024 7:00,79.71,11385.75,1,4052,129.92,62.995,136.87,10.8015,91.6799
12/19/2024 8:00,94.94,11503.25,48,4020,124.06,58.3175,125.5025,9.4515,94.11163
12/19/2024 9:00,84.27,11506,133,3986,123.45,59.9025,113.8025,7.9014997,92.759895
12/19/2024 10:00,79.64,11554.5,211,3882,119.08,68.2775,108.6025,7.0515,93.67763
12/19/2024 11:00,74.64,11374.5,321,3709,113.94,67.9,109.9,6.6514997,91.09582
12/19/2024 12:00,73.56,11328.75,415,3499,113.78,66.575,115.7225,7.0015,87.0982
12/19/2024 13:00,72.5,11214.25,410,3312,118.94,68.66,119.665,6.3515,82.28085
12/19/2024 14:00,76.24,11208,196,3163,126.61,73.2725,126.34,5.8515,83.68122
12/19/2024 15:00,87.23,11386.5,18,3007,130.76,78.8725,134.015,5.5515,83.34957
12/19/2024 16:00,105.03,11823.5,0,2878,124.99,87.4025,128.4,5.3015,81.562416
12/19/2024 17:00,106.71,11766.25,0,2836,123.4,85.0125,130.16,4.8515,80.63331
12/19/2024 18:00,91.54,11372,0,2863,121.6,83.305,123.9125,4.7015,78.89833
12/19/2024 19:00,81.26,10757.25,0,2938,115.19,72.7,116.2025,4.6015,78.31871
12/19/2024 20:00,76.11,10231.5,0,3003,112.1,60.4975,101.235,4.3515,78.27975
12/19/2024 21:00,75.12,10115,0,3031,106.03,51.51,95.4025,2.8515,79.47729
12/19/2024 22:00,60.3,9914.25,0,3002,98.71,32.78,90.2425,2.8014998,86.06038
12/19/2024 23:00,49.71,9137.25,0,2868,94.58,31.545,68.3,3.2015,89.886925
12/20/2024 0:00,33.32,8739.25,0,2748,86.76,19.0625,55.2225,3.8014998,88.34614
12/20/2024 1:00,21.34,8490.5,0,2602,81.22,9.2625,36.4025,3.4515,90.227745
12/20/2024 2:00,18.96,8354.5,0,2403,70.96,9.245,41.4725,3.2515,89.570045
12/20/2024 3:00,24.53,8374.75,0,2162,71.09,12.2975,42.7,3.1515,89.88302
12/20/2024 4:00,49.71,8776.25,0,1926,89.08,28.1725,67.695,3.0015,90.5171
12/20/2024 5:00,72.57,9813,0,1709,102.33,60.975,99.9,2.6015,92.45563
12/20/2024 6:00,110.04,10814.75,0,1568,120.19,87.815,114.5975,2.3014998,93.10373
12/20/2024 7:00,131.97,11373,8,1574,122.29,101,119.435,2.2015,93.43307
12/20/2024 8:00,123.18,11644,597,1621,117.99,103.3,114.33,2.0515,95.11723
12/20/2024 9:00,111,11630.75,1719,1695,115.71,91.2,104.4975,2.5015,95.134705
12/20/2024 10:00,98.43,11654,2594,1769,114.82,84.3,99.2975,3.7515,90.57199
12/20/2024 11:00,88.5,11399.75,2682,1884,108.39,80.4025,95.6,4.5515,88.41261
12/20/2024 12:00,84.83,11278,1971,2099,104.01,85.0125,97.2,5.2015,83.89977
12/20/2024 13:00,89.41,11145.5,1163,2267,109.87,90.0025,102.3025,5.9014997,79.07961
12/20/2024 14:00,100.06,11147,501,2442,114.49,95.69,112.34,6.0515,79.3831
12/20/2024 15:00,106.02,11593.5,36,2706,117.99,109.3625,116.9075,5.7515,82.78669
12/20/2024 16:00,110.44,11998.25,0,3011,118.86,110.685,119.96,5.3015,83.6148
12/20/2024 17:00,102.34,11606.75,0,3256,118.3,109.17,117.9475,5.8015,80.76651
12/20/2024 18:00,100,11086.5,0,3388,118.04,95.58,110.5725,6.5515,78.897644
12/20/2024 19:00,91.04,10588.25,0,3452,114.66,88.2,101.305,6.7015,80.323875
12/20/2024 20:00,73.14,10015.75,0,3485,112.62,75.205,88.8,6.7015,82.61568
12/20/2024 21:00,70.52,9923,0,3470,111.16,72.35,80.4825,6.3015,86.42282
12/20/2024 22:00,58.39,9852,0,3423,100.82,62.2625,73.1,6.6514997,87.36873
12/20/2024 23:00,29.75,9216.75,0,2237,105.32,37.3025,65.0825,6.7515,87.68336
12/21/2024 0:00,24.51,8682.25,0,2093,94.38,34.66,57.4975,6.8015,87.68799
12/21/2024 1:00,23.58,8219.25,0,1992,82.77,34.1125,47.2425,6.6514997,91.09582
12/21/2024 2:00,19.41,8020.75,0,1897,75.04,23.0275,42.4125,6.7515,91.419235
12/21/2024 3:00,18.11,8049.5,0,1818,74.52,17.04,44.7875,6.8515,92.70108
12/21/2024 4:00,24,8189.25,0,1763,85.53,17.4625,60.025,7.0015,94.32385
12/21/2024 5:00,33.29,8428.5,0,1841,103.71,19.97,63.035,7.2515,94.986305
12/21/2024 6:00,33.27,8794.75,0,2111,112.79,34.71,90.8125,7.2015,95.64
12/21/2024 7:00,39.46,9416.25,2,2454,115.75,49.3875,90.0275,6.9014997,96.29091
12/21/2024 8:00,45.77,10020,81,2801,117.07,49.8875,86.1,6.6015,96.28214
12/21/2024 9:00,45.59,10545,234,3116,107.4,44.6,76.365,6.7515,94.63925
12/21/2024 10:00,36.88,10516.5,324,3356,94.11,41.8,72.95,7.1514997,92.39839
12/21/2024 11:00,34.64,10452.25,292,3545,88.16,35.2025,69.4575,7.5515,91.156906
12/21/2024 12:00,33.04,10326.25,198,3743,89.04,33.7475,72.9975,8.1015005,89.949394
12/21/2024 13:00,31.02,10247.75,124,3947,102.34,33.385,79.9475,7.9515,92.76267
12/21/2024 14:00,33.93,10368,56,4118,115.33,33.2025,91.415,7.9515,90.248024
12/21/2024 15:00,35.7,10644,7,4216,117.59,33.0275,108.2075,8.1515,88.724106
12/21/2024 16:00,43.18,11126.75,0,4273,117.61,33.2425,110.1,8.4015,89.664055
12/21/2024 17:00,47.44,10834.25,0,4304,118.82,26.8975,104.3025,8.5515,92.79595
12/21/2024 18:00,41.08,10253,0,4296,117.61,12.0025,96.87,8.8015,91.86552
12/21/2024 19:00,26.89,9686,0,4254,117.61,7.15,88.235,9.3015,91.896454
12/21/2024 20:00,13,9308.75,0,4199,115.38,4.6625,76.6225,10.1015,90.711494
12/21/2024 21:00,10.82,9127,0,4122,109.35,1.7075,69.0225,10.1515,89.49596
12/21/2024 22:00,7.05,9092.25,0,4062,100.49,1.0125,58.3525,9.2015,87.60731
12/21/2024 23:00,5.05,8678.75,0,3943,109.27,-1.8,39.0525,8.4515,87.237206
12/22/2024 0:00,3.78,8082.25,0,3943,92.57,-2.335,33.53,8.3515,85.737175
12/22/2024 1:00,2.28,7814.75,0,3941,85.63,-2.8975,25.66,8.3515,77.52772
12/22/2024 2:00,1.24,7597.5,0,3942,81.09,-3.19,24.76,7.7515,76.352715
12/22/2024 3:00,0.09,7555.75,0,3989,82.04,-3.3975,21.22,7.1015,79.258675
12/22/2024 4:00,0.77,7625.25,0,4037,83.44,-1.7,32.1475,6.2515,84.32024
12/22/2024 5:00,1.2,7953.5,0,4048,91.74,-2.995,43.415,5.8515,87.59957
12/22/2024 6:00,4.65,8288.5,0,4065,103,1.2275,63.385,5.3015,88.79067
12/22/2024 7:00,9.25,8757.75,3,4054,108.8,2.5025,71.7,4.8015,89.693535
12/22/2024 8:00,23.99,9233.5,144,4004,101.86,9.5525,73.2175,4.5515,87.78794
12/22/2024 9:00,21.78,9654,481,3974,93.29,13.2,73,3.3515,88.94001
12/22/2024 10:00,24.22,9916,797,3951,81.54,15.1275,73.0025,4.1015,81.3998
12/22/2024 11:00,23.75,10110.25,809,3933,89.02,14.865,74.125,4.6015,80.88705
12/22/2024 12:00,23.13,9880.5,804,3855,79.6,14.09,72.03,4.9515,73.99428
12/22/2024 13:00,27.82,9613.25,654,3684,90.2,14.0275,86.405,4.9014997,74.25248
12/22/2024 14:00,40,9663.25,285,3519,108.72,18.7525,98.19,4.3015,75.771576
12/22/2024 15:00,49.48,9876.25,24,3383,116.35,41.0675,107.2825,4.0015,75.1732
12/22/2024 16:00,74.91,10368.5,0,3273,119.77,53.5,109.1425,3.6015,77.037254
12/22/2024 17:00,75.33,10463,0,3261,119.1,56.3,105.6975,3.7515,76.228325
12/22/2024 18:00,68.96,10059.5,0,3329,118.21,54.2275,101.28,3.3014998,75.87529
12/22/2024 19:00,55,9693,0,3408,118.82,41.3025,94.4625,2.8515,73.07137
12/22/2024 20:00,42.27,9210.25,0,3490,112.55,39.6975,88.9925,2.6515,76.59991
12/22/2024 21:00,39.28,8920.75,0,3618,103.01,38.925,76.5975,2.9015,84.22841
12/22/2024 22:00,27.67,8737.5,0,3751,86.69,21.9625,70.2025,2.1015,91.43354
12/22/2024 23:00,18.75,8383.25,0,3923,69.72,14.6775,53.8825,3.8515,92.52907
12/23/2024 0:00,12.73,7751.25,0,4100,60.46,11.4,48.6725,5.3515,88.17186
12/23/2024 1:00,10.85,7485,0,4174,48.18,5.37,47.91,5.8015,87.594894
12/23/2024 2:00,7.61,7310.75,0,4161,44.47,3.9675,43.4325,6.1514997,87.01569
12/23/2024 3:00,6.31,7351,0,4087,40.86,4.165,51.14,6.1514997,87.01569
12/23/2024 4:00,6.66,7603.5,0,3998,71.51,8.2875,59.6075,5.7015,86.66621
12/23/2024 5:00,20.16,8169,0,3903,100.47,19.88,91.085,5.7515,85.459145
12/23/2024 6:00,55.93,8605.5,0,3813,121.74,41.6975,110.365,5.3015,85.10864
12/23/2024 7:00,67.71,9195.25,2,3719,122.67,58.7475,114.9975,5.1514997,87.84339
12/23/2024 8:00,67.36,9597.5,131,3632,125.1,64.87,111,5.2015,87.84799
12/23/2024 9:00,57.85,9767.75,402,3554,111.99,64.845,107.325,5.3015,88.47853
12/23/2024 10:00,56.74,9862.75,662,3508,101.66,63.77,103.0325,5.0515,85.686005
12/23/2024 11:00,58.48,9835.25,842,3482,100.96,59.715,94.9175,5.6514997,80.459404
12/23/2024 12:00,59.21,9649.25,895,3420,100.37,59.63,101.215,5.3515,84.81365
12/23/2024 13:00,66,9438.75,774,3280,107,59.8475,104.0025,6.1015,83.12341
12/23/2024 14:00,77.61,9406,349,3030,121.27,59.8375,111.7475,6.0015,85.7873
12/23/2024 15:00,100.5,9620,29,2705,125.1,97.0175,115.0475,5.5515,84.836235
12/23/2024 16:00,113.98,10122.75,0,2367,124.56,104.4,114.93,4.7515,87.80646
12/23/2024 17:00,119.71,10136.25,0,2041,124.46,101.5875,113.6625,4.7015,89.68564
12/23/2024 18:00,139.32,9838.5,0,1732,123.85,96.665,109.4325,4.9515,89.705376
12/23/2024 19:00,132.03,9328.25,0,1454,122.79,98.405,113.85,4.9515,87.82494
12/23/2024 20:00,109.88,8894.75,0,1202,115.99,94.0775,88.91,4.4515,85.926735
12/23/2024 21:00,105.82,8865.25,0,1004,110.4,86.5025,85.58,3.4515,86.438095
12/23/2024 22:00,110.06,8729.25,0,856,102.42,86.77,80.27,3.0015,86.08147
12/23/2024 23:00,86.03,8197,0,519,89.04,92.01,83.8175,2.7515,85.436356
12/24/2024 0:00,82.84,7704.5,0,475,81.99,82.9975,76.57,2.4515,86.02337
12/24/2024 1:00,81.89,7364.75,0,486,78.92,78.4675,72.065,2.8014998,91.15325
12/24/2024 2:00,78,7205.25,0,537,73.53,74.4625,72.6,2.8515,94.1361
12/24/2024 3:00,78.78,7228.75,0,612,71.89,74.33,73.2025,3.1015,95.83662
12/24/2024 4:00,80.6,7537.5,0,692,79.76,84.2725,84.14,3.3014998,94.828255
12/24/2024 5:00,85.07,8111.5,0,753,88.87,92.395,90.5,3.8515,91.875046
12/24/2024 6:00,100.83,8580,0,806,107.51,108.4,107.2825,3.6015,92.514465
12/24/2024 7:00,115.09,9272.25,1,819,117.09,110.7625,111.1,3.7515,92.19546
12/24/2024 8:00,120.95,9652.25,45,791,117.05,110.61,112.3125,4.4515,90.302826
12/24/2024 9:00,120,9764.25,129,781,111.13,108.9,110.835,4.9014997,89.70143
12/24/2024 10:00,118.16,9866.75,203,811,107.95,109.11,105.2175,5.4014997,89.425934
12/24/2024 11:00,117.49,9859.75,224,812,103.88,102.4675,97.6225,5.8015,90.40285
12/24/2024 12:00,115.38,9678.5,204,768,102.25,97.8725,98.235,6.2015,91.70179
12/24/2024 13:00,117.98,9521.25,147,733,103.58,98.425,101.1725,6.1514997,93.30834
12/24/2024 14:00,119.5,9526.75,69,724,110.64,110.76,107.795,6.3515,93.64316
12/24/2024 15:00,120.21,9719,9,747,120.6,117.2675,116.71,6.4515,94.62668
12/24/2024 16:00,118,10204.5,0,793,123.84,123.305,119.6925,6.5515,95.28778
12/24/2024 17:00,110.98,10250.5,0,802,122.49,114.74,115.63,6.7515,95.6246
12/24/2024 18:00,105.66,9932.5,0,766,120.21,109.1025,106.0675,7.0015,95.962975
12/24/2024 19:00,102.56,9389.25,0,723,107.51,103.9775,101.6625,7.2515,95.970894
12/24/2024 20:00,94.63,8961,0,677,102.9,100.32,96.7375,7.4515,96.63758
12/24/2024 21:00,99.04,8938.5,0,621,100.02,96.135,92.795,7.6015,97.305145
12/24/2024 22:00,90,8756.5,0,566,89.05,86.9575,86.3025,7.8515,97.6431
12/24/2024 23:00,91.37,8349.25,0,343,95.98,82.8625,82.14,8.0015,97.97916
12/25/2024 0:00,86.44,7969.75,0,317,88.06,77.215,71.05,8.1515,98.315445
12/25/2024 1:00,85.07,7615.5,0,298,83.67,65.28,63.8875,7.7515,98.310104
12/25/2024 2:00,80.81,7360.75,0,271,77.55,63.5125,59.5325,7.8515,98.64712
12/25/2024 3:00,75.99,7247.75,0,250,71.44,56.595,57.075,7.9515,98.64821
12/25/2024 4:00,80.81,7317.75,0,232,71.74,63.22,60.8725,8.0515,98.98542
12/25/2024 5:00,83.01,7598.5,0,230,72.29,67.7025,67.0225,8.1515,98.986244
12/25/2024 6:00,84.94,7745.75,0,230,85.13,80.9825,87.395,8.2515,99.32367
12/25/2024 7:00,90.21,8011.5,1,227,93.81,83.72,87.02,8.3015,99.661476
12/25/2024 8:00,99.24,8241,56,222,93.09,85.5125,88.0175,8.3015,99.323944
12/25/2024 9:00,93.56,8578.5,168,212,94.8,85.215,84.8075,8.6015,98.989845
12/25/2024 10:00,92.55,8876,269,195,93.22,85,82.475,8.9515,98.32604
12/25/2024 11:00,94.41,9072.75,315,170,92.61,83.9625,81.92,9.4515,97.0164
12/25/2024 12:00,91.02,9058,301,144,89.96,80.7275,83.0825,9.8515,96.05177
12/25/2024 13:00,96.4,8960.25,229,121,93.14,81.4725,84,9.4015,92.84272
12/25/2024 14:00,107.74,8944.25,105,101,103.16,92.605,91.505,9.5015,92.5341
12/25/2024 15:00,115.61,9041.25,14,90,112.6,104.715,102.78,9.3015,93.46913
12/25/2024 16:00,120.52,9374.5,0,91,120.59,116.5925,116.2875,8.8515,95.371544
12/25/2024 17:00,119.09,9477.5,0,90,121.06,116.1375,115.4775,8.8015,95.69408
12/25/2024 18:00,117.99,9331.5,0,91,118.44,112.6975,113.5925,8.7015,95.690735
12/25/2024 19:00,118.31,8991.5,0,95,114.53,109.67,107.375,8.4015,96.33427
12/25/2024 20:00,113.01,8773.25,0,91,110.6,105.1375,102.61,8.3515,95.67898
12/25/2024 21:00,114.07,8846,0,82,110.11,102.6975,99.75,8.2015,95.67392
12/25/2024 22:00,104.63,8768.25,0,73,102.14,97.785,94.195,8.1015005,96.325645
12/25/2024 23:00,102.17,8273.75,0,89,104.34,86.35,87.9975,8.2015,96.000725
12/26/2024 0:00,95.06,7516.5,0,74,101.47,83.3,84.025,8.2015,96.328514
12/26/2024 1:00,94.61,7214.25,0,67,98.95,87.25,77.6175,7.5015,97.30302
12/26/2024 2:00,89.64,7114.75,0,64,96.81,81.2025,72,7.4515,96.96927
12/26/2024 3:00,90.87,7213.25,0,59,95.25,81.125,74.8425,7.4014997,96.63625
12/26/2024 4:00,95.1,7571.25,0,63,98.85,80.5,82.4175,7.4014997,96.30544
12/26/2024 5:00,99,8200.75,0,69,105.82,84.525,95.3725,7.5015,95.978775
12/26/2024 6:00,112.63,8702.5,0,74,110.48,100.5975,110.28,7.5015,95.650215
12/26/2024 7:00,119.29,9409.75,3,76,120.08,101.455,103.92,7.4515,95.64851
12/26/2024 8:00,118.23,9795.25,129,75,121.06,104.3625,98.42,7.2515,95.970894
12/26/2024 9:00,113.25,9909.75,399,65,113.91,103.4825,99.985,7.4014997,95.975624
12/26/2024 10:00,106.01,10013.5,664,47,110.35,102.8,98.345,7.9515,93.40093
12/26/2024 11:00,107.71,10006.5,798,40,109.48,100.945,93.455,8.7515,90.30697
12/26/2024 12:00,103.9,9822.25,760,38,107.24,100.16,96.3575,9.3515,87.32239
12/26/2024 13:00,109.64,9662.75,575,39,109.36,102.1325,102.93,6.7515,93.33942
12/26/2024 14:00,120.75,9667.75,256,42,123.86,108.555,111.6975,6.9014997,92.70389
12/26/2024 15:00,128.09,9863,27,62,129.03,121.4525,124.445,6.8015,93.341995
12/26/2024 16:00,137.9,10354.75,0,96,133.49,128.5,125.9775,6.4515,95.28409
12/26/2024 17:00,138.05,10388.75,0,121,132.06,127.8425,126.9975,6.2015,96.60432
12/26/2024 18:00,135.71,10042.5,0,135,132.26,121.5575,128.6975,6.0015,97.608345
12/26/2024 19:00,129.13,9488.5,0,144,129.07,119.3275,116.6125,5.9014997,97.94527
12/26/2024 20:00,120.85,9084.25,0,144,125.11,113.2,109.9875,5.7515,98.966675
12/26/2024 21:00,123.5,9071.5,0,130,124.73,112.6025,105.4425,5.5015,99.30867
12/26/2024 22:00,116.98,8889.25,0,105,118.5,107.05,99.9975,5.3015,99.30757
12/26/2024 23:00,106.79,8386.75,0,81,113.32,102.7975,108.7625,5.2515,99.30728
12/27/2024 0:00,101.52,7963,0,83,110.76,99.6975,92.415,5.1514997,99.65284
12/27/2024 1:00,101.03,7628.5,0,77,107.24,92.15,90.5875,3.7515,100
12/27/2024 2:00,99.74,7501,0,76,104.87,92.37,88.0975,3.7515,99.6489
12/27/2024 3:00,99.58,7528.25,0,72,104.82,94.8175,89.255,3.7015,99.64875
12/27/2024 4:00,106.2,7842.5,0,67,110.43,104.5975,107.76,3.6515,99.64861
12/27/2024 5:00,115.7,8401,0,61,114.99,111.7525,119.0875,3.5514998,99.297745
12/27/2024 6:00,124.29,8945.5,0,50,128.74,124.2,127.9925,3.4515,96.871574
12/27/2024 7:00,131.85,9645.25,4,46,137.15,131.0975,134.75,3.3014998,94.828255
12/27/2024 8:00,130.15,9939.75,187,42,133.29,136.725,127.9975,3.1015,94.14767
12/27/2024 9:00,120.1,10047.75,542,35,124.41,130.515,134.91,3.2015,92.49101
12/27/2024 10:00,107.94,10151.25,883,28,119.34,130.525,126.9725,3.5015,90.55375
12/27/2024 11:00,107.81,10121.75,1121,24,117.98,130.455,122.9975,4.2015,87.44379
12/27/2024 12:00,107.94,9984,1163,16,115,122.4675,121.985,4.8015,85.3556
12/27/2024 13:00,118.91,9764.75,923,15,122.46,123.87,122.895,3.9515,85.56739
12/27/2024 14:00,131.07,9723.25,448,16,130.29,136.2025,128.95,4.0515,86.19144
12/27/2024 15:00,142.36,9914,54,18,151.99,148.865,128.9775,3.5015,91.20126
12/27/2024 16:00,151.31,10312,0,23,160.94,155.6025,134.9725,2.2515,92.76741
12/27/2024 17:00,158.4,10211.5,0,27,163,151.03,135.0475,1.6515,94.76003
12/27/2024 18:00,146.43,9858,0,29,150.73,143.98,159.7275,1.1015,97.16169
12/27/2024 19:00,133.14,9355,0,32,134.62,134.8625,128.9875,0.7515,98.56772
12/27/2024 20:00,125.42,8972.25,0,34,126.8,124.3,123.2875,1.0015,99.640945
12/27/2024 21:00,126.76,8915.75,0,35,126.79,112.73,122.7325,0.7515,99.640205
12/27/2024 22:00,114,8775.75,0,35,119.72,104,109.9975,0.7515,100
12/27/2024 23:00,126.4,8164.5,0,34,121.08,114.9025,121.4925,0.4515,100
12/28/2024 0:00,116.63,7938,0,37,115.1,111.65,113.76,0.2015,99.638596
12/28/2024 1:00,110.15,7742.75,0,39,110.02,106.62,108.3725,0.4015,98.56364
12/28/2024 2:00,105.92,7557.75,0,39,107.39,104.88,104.3775,0.1515,99.27803
12/28/2024 3:00,102.93,7504,0,41,106.02,105.3275,104.1,-0.0485,98.20081
12/28/2024 4:00,105.58,7571.5,0,46,107.67,107.56,108.3,-0.3485,97.839165
12/28/2024 5:00,109.71,7846.5,0,47,112.76,112.33,117.4025,-0.6985,97.119965
12/28/2024 6:00,124.24,8140.25,0,50,118.89,121.5,126.025,-0.8985,97.11527
12/28/2024 7:00,128,8635,5,60,125.3,130.07,133.2775,-1.1485,98.54529
12/28/2024 8:00,128.3,9073,273,73,126.11,127.4525,131.1,-1.1485,97.825
12/28/2024 9:00,122.83,9422.25,810,82,118.28,118.7525,121.9775,-0.6485,95.70946
12/28/2024 10:00,113.4,9590.75,1315,72,110.24,109.8075,113.6025,0.6515,91.66895
12/28/2024 11:00,108.97,9543.25,1660,44,107.99,106.4,111.0175,2.2515,86.94101
12/28/2024 12:00,110.01,9434.75,1665,31,106.46,106.21,106.6525,3.4515,83.38847
12/28/2024 13:00,116.92,9260.5,1243,29,112.75,112.3825,117.6775,4.0015,84.65995
12/28/2024 14:00,132.02,9264.25,574,27,125.29,123.6025,128.705,4.1515,85.589066
12/28/2024 15:00,137.6,9423.75,64,28,135.08,141.4,137.7525,3.6015,88.96121
12/28/2024 16:00,146.07,9873,0,39,140.37,146.435,142.6925,2.6015,93.788605
12/28/2024 17:00,147.87,9892.25,0,50,141.15,145.235,143.9625,2.0015,95.799904
12/28/2024 18:00,141.1,9587.25,0,70,136.52,140.2,138.525,1.4514999,95.78136
12/28/2024 19:00,129.77,9227.25,0,92,128.87,131.9,130.9125,1.0015,95.7661
12/28/2024 20:00,125.9,8839,0,108,121.77,120.33,119.6,0.6515,95.75419
12/28/2024 21:00,121.25,8743.25,0,112,120.23,118.425,120.7875,0.2515,97.14211
12/28/2024 22:00,115.06,8616,0,105,113.97,110.9525,112.0425,0.1515,96.43615
12/28/2024 23:00,127.39,8177.25,0,212,115.84,112.46,106.9825,-0.0485,96.782196
12/29/2024 0:00,114.09,7948.25,0,219,109.1,103.1125,98.705,-0.1985,97.48615
12/29/2024 1:00,107.71,7679.75,0,227,103.87,97.8025,93.87,0.001499996,97.845314
12/29/2024 2:00,101.7,7491.75,0,219,95.3,92.4325,91.265,0.1015,96.434715
12/29/2024 3:00,97.73,7402.75,0,214,91.03,85.83,91.1375,0.2015,95.04446
12/29/2024 4:00,98.61,7465.25,0,218,91.12,85.9625,93.845,0.3015,94.35911
12/29/2024 5:00,98.16,7740.75,0,238,93.33,85.9225,95.0175,0.4515,94.02327
12/29/2024 6:00,102.71,7923,0,275,102.57,85.8125,102.745,0.55149996,94.02804
12/29/2024 7:00,110.71,8374.75,1,322,107.42,93.0025,101.0975,0.7015,93.69434
12/29/2024 8:00,116.32,8785.25,63,383,107.43,92.7875,101,0.9015,93.36515
12/29/2024 9:00,122.6,9182.25,190,463,105.91,82.77,95.0125,1.4514999,91.72119
12/29/2024 10:00,115.68,9500.75,308,524,103.39,82.37,94.82,2.0015,90.11735
12/29/2024 11:00,114.6,9647.25,369,573,101.83,82.3525,93.6275,2.5514998,89.19217
12/29/2024 12:00,113.53,9591,366,643,101.86,82.285,93.4675,3.1015,88.28358
12/29/2024 13:00,115.23,9411.5,268,737,105.1,82.6125,95.54,2.7015,90.170876
12/29/2024 14:00,116.18,9327,124,859,115.91,87.2875,110.565,2.9015,89.86347
12/29/2024 15:00,123.6,9442,18,1023,129.51,101,126.3375,2.9015,90.50974
12/29/2024 16:00,135.58,9876.25,0,1200,133.06,103.17,131.6,2.8515,91.48357
12/29/2024 17:00,135.52,9971.25,0,1360,134.26,101.85,131.6875,2.9515,91.817856
12/29/2024 18:00,139.8,9790.25,0,1469,131.93,91.3175,128.18,3.1015,92.15577
12/29/2024 19:00,130.24,9428.75,0,1530,126.92,82.8675,124.855,3.1515,92.15882
12/29/2024 20:00,104.99,9107,0,1549,117.39,73.2275,114.245,3.1015,93.146996
12/29/2024 21:00,101.96,8997.75,0,1541,110.95,74.3275,117.73,3.2015,93.484634
12/29/2024 22:00,87.84,8809.5,0,1535,104.43,69.8975,100.9975,3.3515,93.49232
12/29/2024 23:00,89.04,8398.5,0,1513,106.3,57.9,99.9975,3.5015,93.49998
12/30/2024 0:00,86.59,7848.25,0,1626,105.42,57.3,89.0875,3.6515,93.50763
12/30/2024 1:00,79.9,7513.5,0,1717,104.37,44.9,89.0975,3.4015,95.16934
